GEOID,GEO,NAME,DATE,POSITIVE,POS_NEW,POS_7DAYAVG,NEGATIVE,NEG_NEW,NEG_7DAYAVG,DEATHS,DTH_NEW,DTH_7DAYAVG,TEST_NEW,TEST_7DAYAVG,HOSP_YES,HOSP_NO,HOSP_UNK,POS_FEM,POS_MALE,POS_OTH,POS_0_9,POS_10_19,POS_20_29,POS_30_39,POS_40_49,POS_50_59,POS_60_69,POS_70_79,POS_80_89,POS_90,DTHS_FEM,DTHS_MALE,DTHS_OTH,DTHS_0_9,DTHS_10_19,DTHS_20_29,DTHS_30_39,DTHS_40_49,DTHS_50_59,DTHS_60_69,DTHS_70_79,DTHS_80_89,DTHS_90,POS_AIAN,POS_ASN,POS_BLK,POS_WHT,POS_MLTOTH,POS_UNK,POS_E_HSP,POS_E_NHSP,POS_E_UNK,DTH_AIAN,DTH_ASN,DTH_BLK,DTH_WHT,DTH_MLTOTH,DTH_UNK,DTH_E_HSP,DTH_E_NHSP,DTH_E_UNK,POS_HC_Y,POS_HC_N,POS_HC_UNK,IP_Y_0_9,IP_Y_10_19,IP_Y_20_29,IP_Y_30_39,IP_Y_40_49,IP_Y_50_59,IP_Y_60_69,IP_Y_70_79,IP_Y_80_89,IP_Y_90,IP_N_0_9,IP_N_10_19,IP_N_20_29,IP_N_30_39,IP_N_40_49,IP_N_50_59,IP_N_60_69,IP_N_70_79,IP_N_80_89,IP_N_90,IP_U_0_9,IP_U_10_19,IP_U_20_29,IP_U_30_39,IP_U_40_49,IP_U_50_59,IP_U_60_69,IP_U_70_79,IP_U_80_89,IP_U_90,IC_YES,IC_Y_0_9,IC_Y_10_19,IC_Y_20_29,IC_Y_30_39,IC_Y_40_49,IC_Y_50_59,IC_Y_60_69,IC_Y_70_79,IC_Y_80_89,IC_Y_90,OBJECTID
55,State,WI,2021/03/09 20:00:00+00,567334,463,391.71,2650773,1033,2723,6510,29,10,1496,3114.71,26554,315896,224884,290737,275495,1102,23851,65719,106646,88106,80456,86290,61929,32264,15970,6103,2981,3524,5,0,2,21,47,114,345,856,1615,2079,1431,7203,14484,37797,437310,32342,38198,59488,428495,79345,95,123,468,5598,93,133,372,5870,268,30119,228287,308928,238,480,1389,1606,1910,3525,5220,5958,4562,1666,15611,38013,58780,49406,45540,49052,34660,15995,6499,2340,8002,27226,46477,37094,33006,33713,22049,10311,4909,2097,2279,16,17,58,79,192,347,587,566,334,83,1034323
55,State,WI,2021/03/11 20:00:00+00,568352,502,363.43,2658651,3693,2786.14,6524,0,7.71,4195,3149.57,26670,316978,224704,291274,275982,1096,23910,65879,106839,88242,80649,86433,62026,32295,15984,6095,2987,3532,5,0,2,21,47,114,346,861,1619,2080,1434,7214,14516,37855,438302,32309,38156,59587,429577,79182,95,124,471,5611,92,131,374,5888,262,30152,228778,309422,240,479,1403,1619,1919,3533,5248,5982,4575,1672,15663,38175,59005,49580,45732,49212,34743,16022,6510,2336,8007,27225,46431,37043,32998,33688,22035,10291,4899,2087,2282,16,17,58,81,192,347,586,567,334,84,1035038
55,State,WI,2021/03/25 19:00:00+00,574436,537,459.43,2698173,4477,2897.43,6599,2,6.14,5014,3356.86,27314,321745,225377,294260,279091,1085,24393,66852,107735,89283,81521,87364,62611,32523,16054,6100,3024,3569,6,0,2,22,47,121,354,870,1635,2103,1445,7244,14736,38336,443757,32395,37968,60317,435167,78946,97,126,479,5680,93,124,378,5976,245,30269,231901,312266,255,511,1489,1679,1974,3624,5359,6085,4641,1697,15980,38941,59771,50404,46437,49937,35175,16173,6572,2355,8158,27400,46475,37200,33110,33803,22077,10265,4841,2048,2316,17,18,57,81,195,353,593,574,343,85,1042001
55,State,WI,2021/03/18 19:00:00+00,571220,490,409.71,2677891,2680,2748.57,6556,2,4.57,3170,3158.29,26994,319448,224778,292716,277414,1090,24142,66316,107280,88732,81044,86884,62306,32404,16015,6097,3003,3547,6,0,2,22,46,118,349,865,1623,2093,1438,7237,14627,38083,441058,32293,37922,59975,432462,78777,96,124,474,5640,92,130,373,5929,254,30216,230256,310748,245,495,1450,1653,1949,3577,5288,6041,4612,1684,15804,38537,59447,50018,46094,49584,34989,16094,6537,2344,8093,27284,46383,37061,33001,33723,22029,10269,4866,2069,2301,16,18,58,81,194,352,589,570,338,85,1046914
55,State,WI,2021/03/12 20:00:00+00,568902,550,392,2661456,2805,2753.43,6525,1,6.86,3355,3145.43,26714,317492,224696,291568,276241,1093,23952,65965,106925,88343,80722,86508,62082,32314,15992,6099,2985,3535,5,0,2,21,47,114,346,861,1619,2081,1434,7220,14525,37895,438785,32329,38148,59635,430051,79210,95,124,472,5611,92,131,375,5889,261,30161,229047,309694,240,484,1407,1623,1924,3536,5258,5987,4579,1676,15696,38244,59097,49686,45801,49288,34787,16039,6516,2338,8016,27237,46421,37034,32997,33684,22037,10288,4897,2085,2284,16,18,58,81,192,347,586,568,334,84,1050457
55,State,WI,2021/03/16 19:00:00+00,570412,480,439.71,2672681,1132,3129.71,6539,3,4.14,1612,3569.43,26889,318642,224881,292318,277004,1090,24087,66183,107160,88600,80924,86746,62223,32371,16017,6101,2995,3538,6,0,2,22,47,115,346,862,1619,2086,1440,7228,14596,38013,440179,32347,38049,59844,431555,79007,95,124,474,5624,92,130,373,5907,259,30192,229853,310367,242,490,1433,1642,1940,3563,5279,6017,4602,1681,15762,38433,59291,49888,45979,49452,34906,16063,6531,2337,8083,27260,46436,37070,33005,33731,22038,10291,4884,2083,2291,16,18,58,81,193,349,587,568,336,85,1056779
55,State,WI,2021/03/19 19:00:00+00,571610,390,386.86,2679789,1898,2619,6562,6,5.29,2288,3005.86,27024,319770,224816,292900,277622,1088,24171,66380,107337,88798,81100,86963,62335,32411,16019,6096,3004,3552,6,0,2,22,46,118,352,865,1626,2091,1440,7243,14645,38110,441380,32301,37931,60005,432797,78802,96,124,475,5648,93,126,376,5936,250,30217,230513,310880,245,497,1454,1652,1950,3582,5295,6048,4615,1686,15830,38599,59493,50067,46138,49644,35015,16101,6539,2344,8096,27284,46390,37079,33012,33737,22025,10262,4865,2066,2305,16,18,58,81,195,353,590,571,338,85,1063960
55,State,WI,2021/03/20 19:00:00+00,572012,402,378.29,2682059,2270,2293.29,6576,14,5.43,2672,2671.57,27072,320139,224801,293083,277842,1087,24197,66442,107393,88867,81158,87024,62385,32433,16022,6091,3012,3558,6,0,2,22,46,119,353,867,1629,2095,1443,7240,14662,38140,441792,32282,37896,60055,433221,78730,96,124,476,5663,93,124,377,5952,247,30222,230777,311013,246,499,1465,1658,1954,3588,5302,6055,4617,1688,15855,38643,59539,50138,46195,49699,35054,16116,6554,2346,8096,27300,46389,37071,33009,33737,22029,10262,4851,2057,2306,16,18,58,81,195,353,589,572,339,85,1065745
55,State,WI,2021/03/21 19:00:00+00,572432,420,399.14,2686087,4028,2361.86,6576,0,5.71,4448,2761,27102,320310,225020,293279,278066,1087,24231,66511,107470,88938,81217,87081,62415,32451,16026,6092,3012,3558,6,0,2,22,46,119,353,867,1629,2095,1443,7241,14674,38183,442097,32311,37926,60096,433525,78805,96,124,476,5663,93,124,377,5952,247,30228,230978,311226,247,500,1468,1660,1958,3594,5306,6060,4618,1691,15862,38665,59574,50162,46218,49727,35069,16122,6562,2349,8122,27346,46428,37116,33041,33760,22040,10269,4846,2052,2307,16,18,58,81,195,353,590,572,339,85,1066580
55,State,WI,2021/03/24 19:00:00+00,573899,776,452.71,2693696,5514,2640.71,6597,10,6.14,6290,3093.43,27254,321376,225269,294023,278792,1084,24330,66760,107661,89176,81450,87296,62567,32510,16049,6100,3022,3569,6,0,2,22,46,121,355,869,1634,2103,1445,7244,14721,38298,443354,32350,37932,60263,434774,78856,97,125,478,5680,93,124,378,5973,246,30252,231561,312086,254,510,1480,1671,1972,3616,5341,6078,4635,1697,15944,38863,59727,50342,46379,49875,35159,16165,6568,2354,8132,27387,46454,37163,33099,33805,22067,10267,4846,2049,2316,17,18,57,81,195,353,593,574,343,85,1071927
55,State,WI,2021/03/26 19:00:00+00,574870,434,465.71,2702564,4391,3253.57,6597,-2,5,4825,3719.29,27353,322105,225412,294465,279335,1070,24433,66957,107804,89371,81572,87421,62645,32517,16051,6099,3025,3566,6,0,2,22,46,121,357,868,1637,2102,1442,7240,14749,38394,444080,32440,37967,60369,435512,78983,97,125,480,5678,93,124,378,5974,245,30268,232190,312412,255,513,1495,1685,1976,3639,5373,6081,4640,1696,16013,39028,59841,50472,46463,49979,35198,16177,6576,2358,8165,27416,46468,37214,33133,33803,22074,10259,4835,2045,2318,17,18,57,81,195,355,594,573,344,84,1079881
55,State,WI,2021/03/27 19:00:00+00,575320,450,472.57,2705856,3292,3399.57,6598,1,3.14,3742,3872.14,27403,322519,225398,294667,279595,1058,24471,67024,107899,89454,81644,87481,62689,32516,16044,6098,3025,3567,6,0,2,22,46,121,357,868,1637,2103,1442,7244,14765,38465,444525,32445,37876,60453,436053,78807,97,125,480,5680,93,123,378,5976,244,30286,232512,312522,257,519,1501,1691,1980,3643,5385,6084,4648,1695,16042,39088,59924,50530,46545,50030,35240,16184,6575,2361,8172,27417,46474,37233,33119,33808,22064,10248,4821,2042,2317,17,18,57,81,195,355,594,572,344,84,1081722
55,State,WI,2021/04/11 19:00:00+00,585308,569,775.86,2773112,3923,3728.57,6677,1,5.43,4492,4504.43,28140,329610,227558,299753,284473,1082,25173,68573,109730,91097,83033,89050,63579,32818,16136,6119,3052,3619,6,0,3,22,46,120,357,883,1664,2128,1454,7314,15072,39381,452661,32742,38138,61406,444397,79497,99,125,484,5768,88,113,385,6071,221,30530,237352,317426,271,561,1588,1763,2042,3740,5538,6195,4730,1712,16563,40183,61175,51703,47533,51123,35863,16420,6656,2391,8339,27829,46967,37631,33458,34187,22178,10203,4750,2016,2347,18,19,57,81,200,357,601,580,350,84,1083504
55,State,WI,2021/03/28 19:00:00+00,575748,428,473.71,2709348,3492,3323,6598,0,3.14,3920,3796.71,27433,322804,225511,294893,279797,1058,24498,67071,107971,89549,81701,87550,62730,32530,16048,6100,3025,3567,6,0,2,22,46,121,357,868,1637,2103,1442,7246,14774,38504,444856,32468,37900,60494,436393,78854,97,125,480,5680,93,123,378,5976,244,30299,232728,312721,258,520,1507,1695,1981,3647,5387,6090,4651,1697,16064,39124,59967,50602,46580,50070,35261,16193,6579,2364,8176,27427,46497,37252,33140,33833,22082,10247,4818,2039,2318,17,18,57,81,195,355,594,572,345,84,1088511
55,State,WI,2021/04/02 19:00:00+00,578587,875,531,2739782,3316,5316.86,6633,8,5.14,4191,5847.86,27685,324970,225932,296342,281174,1071,24700,67515,108503,90016,82070,87996,63001,32614,16068,6104,3037,3590,6,0,3,22,46,120,355,874,1652,2117,1444,7255,14858,38752,447362,32474,37886,60794,438873,78913,98,125,483,5722,89,116,381,6024,228,30372,234196,314019,266,529,1546,1721,2002,3676,5446,6121,4679,1699,16218,39462,60363,50984,46856,50393,35454,16275,6591,2374,8216,27524,46594,37311,33212,33927,22101,10218,4798,2031,2326,18,19,57,81,195,355,597,573,347,84,1098431
55,State,WI,2021/03/30 19:00:00+00,576632,588,501.29,2715398,3163,3888,6612,11,3.57,3751,4389.29,27531,323467,225634,295352,280221,1059,24557,67203,108103,89696,81821,87716,62806,32567,16059,6104,3032,3574,6,0,2,22,46,122,356,870,1641,2109,1444,7247,14799,38592,445745,32416,37833,60618,437241,78766,97,125,480,5701,90,119,379,5997,236,30316,233123,313193,260,525,1516,1701,1990,3663,5415,6096,4667,1698,16112,39211,60066,50720,46670,50190,35324,16221,6583,2370,8185,27467,46521,37275,33161,33863,22067,10250,4809,2036,2321,18,18,57,81,195,355,595,572,346,84,1101106
55,State,WI,2021/03/31 19:00:00+00,577195,563,470.86,2732374,16976,5525.43,6622,10,3.57,17539,5996.29,27598,323939,225658,295647,280487,1061,24608,67300,108198,89786,81896,87796,62856,32586,16066,6103,3038,3578,6,0,2,22,46,122,355,873,1644,2113,1445,7247,14817,38632,446284,32402,37813,60687,437781,78720,98,125,482,5710,90,117,378,6012,232,30329,233494,313372,261,528,1527,1707,1991,3670,5433,6107,4675,1699,16152,39283,60151,50800,46734,50261,35359,16244,6583,2372,8195,27489,46520,37279,33171,33865,22064,10235,4808,2032,2323,18,18,57,81,195,355,595,573,347,84,1103355
55,State,WI,2021/03/29 19:00:00+00,576044,296,467.71,2712235,2887,3364.14,6601,3,3.57,3183,3831.86,27466,322958,225620,295043,279943,1058,24516,67117,108013,89605,81746,87599,62751,32549,16048,6100,3027,3568,6,0,2,22,46,121,357,868,1637,2105,1443,7245,14783,38528,445095,32483,37910,60531,436620,78886,97,125,480,5683,93,123,378,5979,244,30304,232868,312872,259,522,1513,1699,1987,3653,5393,6092,4651,1697,16069,39149,59983,50637,46599,50091,35285,16201,6580,2364,8188,27446,46517,37269,33160,33855,22073,10256,4817,2039,2318,17,18,57,81,195,355,594,572,345,84,1106205
55,State,WI,2021/04/01 19:00:00+00,577712,517,468,2736466,4092,5470.43,6625,3,3.71,4609,5938.43,27638,324392,225682,295904,280746,1062,24647,67387,108310,89874,81956,87872,62916,32589,16059,6102,3034,3585,6,0,2,22,46,120,355,874,1649,2114,1443,7252,14835,38670,446693,32433,37829,60737,438186,78782,97,125,482,5716,89,116,380,6016,229,30347,233825,313540,264,529,1535,1711,1996,3672,5441,6116,4675,1699,16185,39365,60258,50887,46778,50315,35401,16247,6586,2370,8198,27493,46517,37276,33182,33885,22074,10226,4798,2033,2323,18,18,57,81,195,355,596,572,347,84,1114414
55,State,WI,2021/04/05 19:00:00+00,580184,307,591.43,2749514,2502,5325.57,6640,1,5.57,2809,5917,27797,325965,226422,297169,281943,1072,24814,67750,108821,90282,82292,88244,63134,32651,16086,6110,3040,3594,6,0,3,22,46,120,354,874,1654,2123,1444,7264,14917,38937,448547,32557,37962,60927,440120,79130,98,125,483,5728,89,117,381,6030,229,30415,234929,314840,268,535,1560,1732,2011,3689,5462,6142,4693,1705,16279,39611,60557,51150,46994,50533,35544,16307,6615,2375,8267,27604,46704,37400,33287,34022,22128,10202,4778,2030,2330,18,19,57,81,195,356,598,575,347,84,1119884
55,State,WI,2021/04/07 19:00:00+00,581797,727,657.43,2756357,4421,3426.14,6653,5,4.43,5148,4083.57,27894,327251,226652,297939,282784,1074,24912,68012,109097,90518,82533,88504,63291,32709,16109,6112,3044,3603,6,0,3,22,46,120,356,876,1657,2126,1447,7271,14957,39035,449953,32580,38001,61040,441511,79238,98,125,483,5740,89,118,382,6043,228,30442,235639,315716,267,543,1567,1732,2018,3703,5492,6157,4706,1709,16366,39840,60788,51341,47176,50736,35661,16337,6631,2375,8279,27629,46742,37445,33339,34065,22138,10215,4772,2028,2337,18,19,57,81,197,356,601,577,347,84,1123419
55,State,WI,2021/04/08 19:00:00+00,582843,1046,733,2761157,4800,3527.29,6667,14,6,5846,4260.29,27971,327936,226936,298459,283309,1075,24994,68185,109296,90687,82686,88660,63364,32740,16117,6114,3048,3613,6,0,3,22,46,120,357,881,1660,2127,1451,7296,14996,39120,450765,32633,38033,61162,442325,79348,98,125,483,5758,88,115,384,6057,226,30464,236040,316339,270,550,1571,1740,2024,3713,5506,6173,4715,1709,16426,39934,60911,51449,47280,50855,35720,16352,6632,2377,8298,27701,46814,37498,33382,34092,22138,10215,4770,2028,2338,18,19,57,81,197,356,601,578,347,84,1126798
55,State,WI,2021/04/06 19:00:00+00,581070,886,634,2751936,2422,5219.71,6648,8,5.14,3308,5853.71,27869,326620,226581,297602,282395,1073,24871,67888,108968,90417,82418,88385,63223,32686,16101,6113,3043,3599,6,0,3,22,46,120,355,875,1656,2125,1446,7268,14936,39003,449333,32553,37977,60993,440918,79152,98,125,483,5736,89,117,380,6040,228,30424,235198,315448,267,538,1568,1734,2020,3698,5482,6152,4702,1708,16324,39733,60678,51241,47079,50635,35609,16320,6623,2378,8280,27617,46722,37442,33319,34052,22132,10214,4776,2027,2334,18,19,57,81,196,356,599,577,347,84,1128631
55,State,WI,2021/04/09 19:00:00+00,583935,1092,764,2765579,4422,3685.29,6672,5,5.57,5514,4449.29,28059,328711,227165,298999,283860,1076,25081,68349,109473,90867,82846,88835,63470,32776,16123,6115,3049,3617,6,0,3,22,46,120,357,882,1661,2127,1454,7305,15033,39215,451605,32691,38086,61267,443232,79428,99,125,483,5763,88,114,385,6063,224,30490,236534,316911,271,554,1577,1754,2033,3730,5523,6185,4722,1710,16502,40040,61023,51560,47401,50982,35796,16381,6646,2380,8308,27755,46873,37553,33412,34123,22151,10210,4755,2025,2342,18,19,57,81,199,356,601,579,348,84,1135307
55,State,WI,2021/04/10 19:00:00+00,584739,804,778,2769189,3610,3686,6676,4,5.14,4414,4464,28119,329282,227338,299460,284203,1076,25132,68483,109623,90997,82947,88970,63536,32802,16132,6117,3051,3619,6,0,3,22,46,120,357,883,1663,2128,1454,7311,15056,39322,452259,32702,38089,61343,443989,79399,99,125,484,5767,88,113,385,6070,221,30517,237185,317037,271,557,1582,1763,2039,3738,5535,6193,4730,1711,16537,40130,61122,51654,47483,51070,35837,16405,6654,2390,8324,27796,46919,37580,33425,34162,22164,10204,4748,2016,2345,18,19,57,81,199,357,601,579,350,84,1143936
55,State,WI,2021/04/12 19:00:00+00,585710,402,789.43,2775891,2779,3768.14,6680,3,5.71,3181,4557.57,28174,329801,227735,299971,284655,1084,25195,68641,109807,91169,83085,89109,63618,32827,16138,6121,3053,3621,6,0,3,22,46,120,357,884,1665,2129,1454,7318,15084,39438,452960,32756,38154,61435,444735,79532,99,125,484,5771,88,113,385,6074,221,30540,237486,317684,271,562,1592,1772,2045,3745,5546,6197,4731,1713,16580,40211,61205,51729,47566,51154,35882,16425,6659,2390,8344,27868,47010,37668,33474,34210,22190,10205,4748,2018,2349,18,19,57,81,201,358,601,580,350,84,1148755
55,State,WI,2021/04/13 19:00:00+00,586632,922,794.57,2778854,2963,3845.43,6690,10,6,3885,4640,28244,330457,227931,300420,285129,1083,25254,68794,109949,91349,83198,89241,63704,32871,16149,6123,3057,3627,6,0,3,22,46,120,357,886,1670,2129,1457,7336,15121,39525,453733,32764,38153,61523,445637,79464,99,125,485,5779,89,113,386,6082,222,30571,238000,318061,271,564,1600,1779,2053,3750,5562,6210,4739,1716,16632,40341,61306,51847,47663,51241,35931,16449,6657,2390,8351,27889,47043,37723,33482,34250,22211,10212,4753,2017,2351,18,19,57,81,201,359,601,580,350,85,1149536
55,State,WI,2021/04/14 19:00:00+00,587561,929,823.43,2783730,4876,3910.43,6695,5,6,5805,4733.86,28337,331071,228153,300898,285580,1083,25323,68941,110106,91494,83344,89386,63775,32907,16159,6126,3059,3630,6,0,3,22,46,121,359,887,1671,2128,1458,7338,15148,39636,454524,32778,38137,61642,446506,79405,99,125,485,5787,87,112,386,6088,221,30601,238444,318516,272,568,1615,1789,2061,3771,5575,6227,4742,1717,16681,40450,61407,51963,47756,51322,35978,16463,6662,2389,8370,27923,47084,37742,33527,34293,22222,10217,4755,2020,2353,18,19,56,82,201,359,603,580,350,85,1152279
55,State,WI,2021/04/15 19:00:00+00,588504,943,808.71,2788678,4948,3931.57,6698,3,4.43,5891,4740.29,28393,331713,228398,301367,286054,1083,25383,69102,110271,91638,83454,89547,63861,32949,16170,6129,3061,3631,6,0,3,22,46,120,358,890,1671,2130,1458,7343,15175,39765,455309,32802,38110,61753,447382,79361,99,125,486,5790,87,111,386,6093,219,30632,238909,318963,273,569,1619,1802,2065,3780,5580,6239,4748,1718,16724,40570,61524,52042,47855,51426,36035,16481,6667,2389,8386,27963,47128,37794,33534,34341,22246,10229,4755,2022,2355,18,19,56,82,201,360,604,580,350,85,1154937
55,State,WI,2021/04/21 19:00:00+00,592262,626,671.57,2811070,4439,3905.71,6721,3,3.71,5065,4577.29,28764,334372,229126,303313,287859,1090,25675,69736,110923,92251,84007,90058,64184,33080,16206,6142,3071,3644,6,0,3,22,46,120,361,896,1675,2134,1464,7380,15322,40336,458195,32873,38156,62142,450748,79364,99,126,491,5807,86,112,388,6115,218,30737,240803,320722,281,585,1657,1847,2104,3848,5662,6278,4774,1728,16961,41028,61965,52464,48227,51822,36252,16560,6691,2402,8433,28123,47301,37940,33676,34388,22270,10242,4741,2012,2358,18,19,56,82,200,361,606,580,350,86,1162633
55,State,WI,2021/04/19 19:00:00+00,590831,373,731.57,2803121,2669,3890,6710,1,4.29,3042,4621.57,28594,333258,228979,302598,287147,1086,25566,69491,110698,92033,83784,89850,64063,33018,16195,6133,3067,3637,6,0,3,22,46,120,358,894,1674,2133,1460,7359,15275,40143,457077,32862,38115,62034,449520,79269,99,125,489,5801,86,110,388,6107,215,30689,239936,320206,277,582,1642,1831,2080,3819,5623,6255,4760,1725,16862,40818,61800,52285,48064,51651,36166,16526,6686,2400,8427,28091,47256,37917,33640,34380,22274,10237,4749,2008,2355,18,19,56,82,200,360,605,580,350,85,1167788
55,State,WI,2021/04/22 19:00:00+00,592994,732,641.43,2816234,5164,3936.57,6725,4,3.86,5896,4578,28817,334866,229311,303677,288225,1092,25736,69872,111070,92363,84115,90149,64240,33098,16210,6141,3073,3646,6,0,3,22,46,121,362,897,1677,2135,1462,7386,15337,40434,458811,32919,38107,62252,451425,79309,99,126,491,5813,86,110,388,6122,215,30756,241185,321053,281,587,1664,1849,2112,3857,5675,6288,4776,1728,17006,41113,62062,52552,48305,51885,36286,16564,6691,2402,8449,28172,47344,37962,33698,34407,22279,10246,4743,2011,2361,18,19,57,82,200,361,606,582,350,86,1173969
55,State,WI,2021/04/24 19:00:00+00,594283,494,620.43,2824492,3645,4004.14,6757,19,6.57,4139,4624.57,28927,335849,229507,304323,288871,1089,25861,70180,111286,92566,84280,90305,64312,33121,16226,6146,3088,3663,6,0,3,22,46,123,368,905,1683,2142,1465,7407,15384,40652,459818,32953,38069,62433,452603,79240,99,130,496,5836,87,109,390,6153,214,30796,241944,321543,280,591,1680,1857,2125,3879,5689,6306,4785,1735,17098,41323,62234,52706,48448,52018,36345,16575,6700,2402,8483,28266,47372,38003,33707,34408,22278,10240,4741,2009,2364,18,19,58,82,201,362,606,582,350,86,1180041
55,State,WI,2021/04/25 19:00:00+00,594682,399,603.43,2828164,3672,3958.86,6756,-1,6.71,4071,4562.29,28969,336111,229602,304524,289066,1092,25897,70250,111348,92637,84335,90364,64339,33134,16231,6147,3088,3662,6,0,3,22,46,122,368,905,1683,2142,1465,7408,15399,40728,460073,32977,38097,62477,452900,79298,99,130,496,5835,87,109,390,6152,214,30810,242097,321775,281,594,1684,1866,2129,3884,5692,6316,4788,1735,17120,41366,62278,52754,48483,52055,36364,16583,6704,2404,8496,28290,47386,38017,33723,34425,22283,10235,4739,2008,2364,18,19,58,82,201,362,606,582,350,86,1183450
55,State,WI,2021/04/23 19:00:00+00,593789,795,653.71,2820847,4613,4020,6738,13,5,5408,4673.71,28865,335428,229496,304095,288602,1092,25814,70041,111181,92507,84219,90262,64291,33114,16217,6143,3079,3653,6,0,3,22,46,123,363,901,1679,2137,1464,7402,15356,40564,459370,32969,38128,62339,452070,79372,99,128,491,5826,86,108,389,6136,213,30788,241612,321389,280,587,1672,1851,2119,3869,5680,6295,4780,1732,17063,41222,62145,52652,48379,51973,36322,16574,6696,2402,8471,28232,47364,38004,33721,34420,22289,10245,4741,2009,2362,18,19,57,82,200,362,606,582,350,86,1185161
55,State,WI,2021/04/26 19:00:00+00,595049,367,602.57,2831052,2888,3990.14,6756,0,6.57,3255,4592.71,29003,336289,229757,304706,289249,1094,25935,70319,111407,92705,84378,90413,64367,33145,16232,6148,3088,3662,6,0,3,22,46,122,368,905,1683,2142,1465,7411,15422,40786,460341,33005,38084,62518,453236,79288,99,130,496,5836,87,108,390,6154,212,30816,242190,322043,281,594,1689,1870,2131,3885,5702,6322,4792,1737,17136,41401,62302,52782,48504,52088,36377,16590,6704,2405,8518,28324,47416,38053,33743,34440,22288,10233,4736,2006,2365,18,19,58,83,201,362,606,582,350,86,1189410
55,State,WI,2021/04/28 19:00:00+00,596552,688,612.86,2838104,4435,3862,6807,34,12.29,5123,4474.86,29182,337384,229986,305489,289968,1095,26056,70634,111651,92922,84594,90592,64507,33193,16253,6150,3111,3690,6,0,3,22,46,123,372,913,1701,2158,1469,7445,15467,40985,461546,33048,38061,62742,454658,79151,99,133,496,5887,87,105,391,6207,209,30862,242907,322783,285,599,1707,1881,2148,3909,5744,6355,4810,1744,17240,41630,62487,52958,48662,52229,36453,16612,6709,2404,8531,28405,47457,38083,33784,34454,22310,10226,4734,2002,2366,18,19,58,83,201,363,608,580,350,86,1193491
55,State,WI,2021/04/29 19:00:00+00,597358,806,623.43,2842843,4739,3801.29,6815,8,12.86,5545,4424.71,29255,337948,230155,305874,290384,1100,26119,70804,111781,93044,84725,90691,64563,33218,16261,6152,3116,3693,6,0,3,22,46,123,372,915,1706,2158,1470,7458,15495,41078,462143,33079,38105,62807,455323,79227,99,133,498,5893,87,105,391,6215,209,30881,243303,323174,287,599,1715,1893,2156,3925,5756,6364,4815,1745,17295,41752,62586,53025,48765,52288,36497,16625,6707,2408,8537,28453,47480,38126,33804,34478,22310,10229,4739,1999,2373,18,19,58,83,202,363,611,582,351,86,1195619
