LATEST_STATUS_DATE,Age Ranges,As of Date,Case Status,DATA_AS_OF_DT,DATA_REFRESH_DT,Parameter Sort,Parameter Sort Target,CASES,DEATHS,Measure Toggle,RECOVERIES
10/12/2020,70s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,70s,38,1,1,8
09/04/2020,30s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,30s,2,0,0,1
13/09/2020,30s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,3
06/07/2020,70s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,70s,1,0,0,2
12/01/2021,60s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,60s,30,0,0,1
19/01/2021,40s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,40s,68,0,0,2
30/12/2020,50s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,50s,13,0,0,2
14/10/2020,<20,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",TRUE,<20,1,0,0,2
15/08/2020,40s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,40s,4,0,0,0
12/05/2020,80,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,80,5,2,2,5
22/04/2020,50s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,50s,4,0,0,6
28/02/2021,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,5,0,0,0
28/04/2020,20s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,20s,2,0,0,1
19/01/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,45,0,0,2
17/10/2020,50s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,50s,1,0,0,2
02/10/2020,<20,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",TRUE,<20,5,0,0,2
15/08/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,3,0,0,3
21/12/2020,20s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,20s,61,0,0,4
08/01/2021,<20,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",TRUE,<20,33,0,0,3
15/12/2020,50s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,50s,70,0,0,3
21/04/2020,30s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,30s,3,0,0,2
08/05/2020,70s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,70s,1,0,0,1
13/09/2020,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,1,0,0,0
14/03/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,1,0,0,0
13/10/2020,80,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,80,0,0,0,1
04/08/2020,<20,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",TRUE,<20,0,0,0,2
31/01/2021,40s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,40s,18,0,0,0
31/12/2020,60s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,60s,15,0,0,0
31/10/2020,80,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,80,1,0,0,0
27/08/2020,40s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,40s,1,0,0,4
08/01/2021,50s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,50s,22,0,0,2
06/11/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,13,0,0,6
14/02/2021,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,15,0,0,0
26/04/2020,70s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,70s,1,0,0,2
24/12/2020,<20,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",TRUE,<20,30,0,0,3
05/06/2020,40s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,40s,5,0,0,8
27/09/2020,70s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,70s,2,0,0,2
07/12/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,4,0,0,0
26/02/2021,30s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,30s,21,0,0,0
29/09/2020,20s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,20s,4,0,0,8
19/11/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,6,0,0,5
14/07/2020,50s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,50s,2,0,0,3
03/01/2021,70s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,70s,2,0,0,0
26/12/2020,80,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,80,11,5,5,4
22/09/2020,30s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,30s,6,0,0,5
22/07/2020,80,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,80,1,0,0,1
02/11/2020,<20,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",TRUE,<20,10,0,0,4
02/07/2020,50s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,50s,4,0,0,5
24/05/2020,20s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,20s,5,0,0,6
01/01/2021,50s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,50s,9,0,0,1
30/08/2020,60s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,60s,1,0,0,0
26/02/2021,40s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,40s,13,0,0,0
02/01/2021,80,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,80,22,2,2,4
22/09/2020,40s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,40s,3,0,0,4
29/07/2020,80,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,80,1,0,0,0
25/10/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,1,0,0,2
19/01/2021,30s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,30s,78,0,0,3
01/06/2020,<20,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",TRUE,<20,6,0,0,4
09/04/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,3,0,0,8
15/08/2020,30s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,30s,2,0,0,1
15/05/2020,70s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,70s,2,0,0,2
05/02/2021,70s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,70s,5,0,0,0
14/10/2020,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,0,0,0,1
10/05/2020,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,1,0,0,0
16/10/2020,70s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,70s,5,0,0,1
24/01/2021,<20,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",TRUE,<20,49,0,0,3
05/12/2020,40s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,40s,17,0,0,9
01/07/2020,40s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,40s,4,0,0,4
07/01/2021,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,20,0,0,0
28/10/2020,30s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,30s,11,0,0,4
05/12/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,23,0,0,5
01/12/2020,<20,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",TRUE,<20,3,0,0,1
01/07/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,1,0,0,3
27/06/2020,<20,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",TRUE,<20,4,0,0,2
24/05/2020,30s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,30s,3,0,0,3
27/02/2021,50s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,50s,16,0,0,1
23/09/2020,50s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,50s,2,0,0,6
07/05/2020,80,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,80,1,0,0,1
11/10/2020,80,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,80,1,0,0,3
12/01/2021,<20,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",TRUE,<20,128,0,0,4
15/02/2021,50s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,50s,8,0,0,0
11/09/2020,50s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,50s,5,0,0,4
28/10/2020,70s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,70s,5,0,0,4
14/03/2020,20s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,20s,2,0,0,0
09/11/2020,60s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,60s,2,0,0,0
18/05/2020,50s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,50s,0,0,0,2
13/07/2020,40s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,40s,0,0,0,4
27/12/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,11,0,0,0
24/12/2020,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,10,0,0,0
22/02/2021,<20,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",TRUE,<20,19,0,0,0
05/06/2020,30s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,30s,8,0,0,1
06/11/2020,20s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,20s,26,0,0,10
09/11/2020,30s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,30s,20,0,0,17
11/08/2020,<20,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",TRUE,<20,4,0,0,1
13/01/2021,50s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,50s,18,0,0,3
10/01/2021,70s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,70s,33,1,1,5
19/01/2021,20s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,20s,106,0,0,1
15/08/2020,20s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,20s,5,0,0,0
31/01/2021,60s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,60s,8,0,0,1
06/08/2020,70s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,70s,1,0,0,3
22/09/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,2,0,0,4
10/04/2020,50s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,50s,8,0,0,4
26/02/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,12,0,0,0
04/05/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,3
21/04/2020,40s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,40s,1,0,0,0
21/04/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,3,0,0,3
14/03/2020,30s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,0
21/09/2020,<20,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",TRUE,<20,2,0,0,0
05/10/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,0
08/06/2020,60s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,60s,0,0,0,1
03/12/2020,50s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,50s,33,0,0,14
21/12/2020,80,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,80,9,5,5,3
14/12/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,33,0,0,8
28/04/2020,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,2,0,0,2
27/04/2020,50s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,50s,2,0,0,1
02/10/2020,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,0,0,0,1
14/01/2021,80,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,80,32,6,6,11
20/01/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,39,0,0,0
16/10/2020,30s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,30s,6,0,0,2
19/01/2021,60s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,60s,12,0,0,1
03/05/2020,40s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,40s,0,0,0,1
21/10/2020,<20,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",TRUE,<20,6,0,0,6
27/08/2020,20s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,20s,2,0,0,2
28/09/2020,50s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,50s,1,0,0,0
23/03/2020,20s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,20s,5,0,0,2
05/06/2020,20s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,20s,15,0,0,4
25/05/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,0,0,0,1
25/07/2020,30s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,30s,3,0,0,2
29/10/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,3,0,0,1
24/11/2020,50s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,50s,32,0,0,35
26/12/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,7,0,0,0
19/11/2020,<20,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",TRUE,<20,6,0,0,1
20/06/2020,50s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,50s,9,0,0,1
13/07/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,0,0,0,5
11/07/2020,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,1,0,0,0
28/01/2021,20s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,20s,36,0,0,2
17/12/2020,70s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,70s,22,2,2,9
20/05/2020,<20,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",TRUE,<20,7,0,0,2
20/12/2020,50s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,50s,9,0,0,0
18/08/2020,60s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,60s,1,0,0,0
04/10/2020,40s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,40s,1,0,0,1
12/12/2020,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,13,0,0,0
04/10/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,1,0,0,0
04/10/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,2,0,0,1
18/06/2020,<20,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",TRUE,<20,1,0,0,1
30/04/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,1,0,0,0
06/08/2020,30s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,30s,3,0,0,0
27/01/2021,70s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,70s,1,0,0,2
08/05/2020,<20,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",TRUE,<20,1,0,0,0
20/10/2020,80,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,80,0,0,0,1
19/05/2020,80,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,80,4,0,0,2
29/12/2020,70s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,70s,27,3,3,1
10/01/2021,60s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,60s,18,0,0,0
19/07/2020,50s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,50s,1,0,0,1
17/06/2020,20s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,20s,7,0,0,6
25/07/2020,70s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,70s,3,1,1,0
26/12/2020,40s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,40s,13,0,0,2
08/01/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,45,0,0,0
03/02/2021,50s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,50s,21,0,0,2
24/02/2021,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,17,0,0,0
03/05/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,0,0,0,2
20/09/2020,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,1,0,0,0
03/01/2021,<20,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",TRUE,<20,41,0,0,5
07/01/2021,30s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,30s,84,0,0,1
18/11/2020,20s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,20s,34,0,0,30
10/02/2021,<20,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",TRUE,<20,11,0,0,0
14/11/2020,70s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,70s,0,0,0,1
30/07/2020,<20,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",TRUE,<20,4,0,0,0
29/03/2020,50s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,50s,3,0,0,1
07/10/2020,70s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,70s,3,1,1,0
03/05/2020,70s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,70s,1,4,4,1
10/10/2020,50s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,50s,1,0,0,0
12/02/2021,80,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,80,1,0,0,0
26/12/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,46,0,0,12
25/07/2020,40s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,40s,2,0,0,2
06/12/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,24,0,0,2
14/12/2020,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,8,0,0,0
07/04/2020,30s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,30s,4,0,0,0
04/07/2020,70s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,70s,1,0,0,1
13/07/2020,20s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,20s,3,0,0,12
02/07/2020,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,1,0,0,1
22/12/2020,<20,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",TRUE,<20,34,0,0,5
30/10/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,8,0,0,5
12/10/2020,<20,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",TRUE,<20,3,0,0,0
18/07/2020,<20,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",TRUE,<20,1,0,0,2
30/11/2020,30s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,30s,27,0,0,29
29/05/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,3,1,1,1
29/06/2020,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,1,0,0,1
11/11/2020,40s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,40s,18,0,0,6
21/08/2020,50s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,50s,4,0,0,0
17/03/2020,50s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,50s,0,0,0,1
21/01/2021,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,57,1,1,3
11/05/2020,<20,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",TRUE,<20,1,0,0,0
12/02/2021,30s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,30s,19,0,0,0
27/11/2020,80,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,80,11,3,3,4
05/12/2020,70s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,70s,8,1,1,9
21/04/2020,20s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,20s,3,0,0,4
08/09/2020,30s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,30s,2,0,0,7
20/12/2020,70s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,70s,2,0,0,0
12/11/2020,50s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,50s,39,0,0,24
26/06/2020,80,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,80,2,1,1,3
20/08/2020,40s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,40s,8,0,0,2
08/06/2020,50s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,50s,1,0,0,5
16/03/2020,40s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,40s,2,0,0,0
14/12/2020,20s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,20s,48,0,0,4
26/02/2021,40s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,40s,9,0,0,0
12/04/2020,70s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,70s,14,1,1,0
03/12/2020,80,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,80,1,0,0,0
11/06/2020,50s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,50s,2,0,0,2
02/02/2021,40s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,40s,19,0,0,1
29/12/2020,60s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,60s,10,0,0,0
15/02/2021,30s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,30s,3,0,0,0
02/08/2020,<20,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",TRUE,<20,3,0,0,0
20/08/2020,60s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,60s,4,0,0,1
03/01/2021,<20,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",TRUE,<20,16,0,0,3
26/12/2020,20s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,20s,25,0,0,2
12/02/2021,20s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,20s,15,0,0,1
06/02/2021,50s,"March 1, 2021 11:59 pm",Probable,01/03/2021,"March 2, 2021",FALSE,50s,4,0,0,0
20/09/2020,30s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,30s,3,0,0,3
16/04/2020,30s,"March 1, 2021 11:59 pm",Confirmed,01/03/2021,"March 2, 2021",FALSE,30s,7,0,0,2
