"age","date","cum.deaths","daily.deaths","code"
"0-9",2020-11-29,0,0,"VA"
"10-19",2020-11-29,1,0,"VA"
"20-29",2020-11-29,9,0,"VA"
"30-39",2020-11-29,39,0,"VA"
"40-49",2020-11-29,98,0,"VA"
"50-59",2020-11-29,281,0,"VA"
"60-69",2020-11-29,628,0,"VA"
"70-79",2020-11-29,1051,2,"VA"
"80+",2020-11-29,1943,2,"VA"
"0-9",2020-11-30,0,0,"VA"
"10-19",2020-11-30,1,0,"VA"
"20-29",2020-11-30,9,0,"VA"
"30-39",2020-11-30,39,0,"VA"
"40-49",2020-11-30,98,0,"VA"
"50-59",2020-11-30,281,0,"VA"
"60-69",2020-11-30,629,1,"VA"
"70-79",2020-11-30,1052,1,"VA"
"80+",2020-11-30,1945,2,"VA"
"0-9",2020-12-01,0,0,"VA"
"10-19",2020-12-01,1,0,"VA"
"20-29",2020-12-01,9,0,"VA"
"30-39",2020-12-01,39,0,"VA"
"40-49",2020-12-01,98,0,"VA"
"50-59",2020-12-01,283,2,"VA"
"60-69",2020-12-01,636,7,"VA"
"70-79",2020-12-01,1063,11,"VA"
"80+",2020-12-01,1957,12,"VA"
"0-9",2020-12-02,0,0,"VA"
"10-19",2020-12-02,1,0,"VA"
"20-29",2020-12-02,9,0,"VA"
"30-39",2020-12-02,39,0,"VA"
"40-49",2020-12-02,98,0,"VA"
"50-59",2020-12-02,285,2,"VA"
"60-69",2020-12-02,640,4,"VA"
"70-79",2020-12-02,1067,4,"VA"
"80+",2020-12-02,1967,10,"VA"
"0-9",2020-12-03,0,0,"VA"
"10-19",2020-12-03,1,0,"VA"
"20-29",2020-12-03,9,0,"VA"
"30-39",2020-12-03,39,0,"VA"
"40-49",2020-12-03,98,0,"VA"
"50-59",2020-12-03,287,2,"VA"
"60-69",2020-12-03,645,5,"VA"
"70-79",2020-12-03,1072,5,"VA"
"80+",2020-12-03,1989,22,"VA"
"0-9",2020-12-04,0,0,"VA"
"10-19",2020-12-04,1,0,"VA"
"20-29",2020-12-04,9,0,"VA"
"30-39",2020-12-04,39,0,"VA"
"40-49",2020-12-04,98,0,"VA"
"50-59",2020-12-04,289,2,"VA"
"60-69",2020-12-04,645,0,"VA"
"70-79",2020-12-04,1075,3,"VA"
"80+",2020-12-04,1997,8,"VA"
"0-9",2020-12-05,0,0,"VA"
"10-19",2020-12-05,1,0,"VA"
"20-29",2020-12-05,9,0,"VA"
"30-39",2020-12-05,39,0,"VA"
"40-49",2020-12-05,98,0,"VA"
"50-59",2020-12-05,289,0,"VA"
"60-69",2020-12-05,649,4,"VA"
"70-79",2020-12-05,1081,6,"VA"
"80+",2020-12-05,2024,27,"VA"
"0-9",2020-12-06,0,0,"VA"
"10-19",2020-12-06,1,0,"VA"
"20-29",2020-12-06,9,0,"VA"
"30-39",2020-12-06,39,0,"VA"
"40-49",2020-12-06,98,0,"VA"
"50-59",2020-12-06,289,0,"VA"
"60-69",2020-12-06,650,1,"VA"
"70-79",2020-12-06,1082,1,"VA"
"80+",2020-12-06,2025,1,"VA"
"0-9",2020-12-07,0,0,"VA"
"10-19",2020-12-07,1,0,"VA"
"20-29",2020-12-07,9,0,"VA"
"30-39",2020-12-07,39,0,"VA"
"40-49",2020-12-07,98,0,"VA"
"50-59",2020-12-07,291,2,"VA"
"60-69",2020-12-07,653,3,"VA"
"70-79",2020-12-07,1084,2,"VA"
"80+",2020-12-07,2027,2,"VA"
"0-9",2020-12-08,0,0,"VA"
"10-19",2020-12-08,1,0,"VA"
"20-29",2020-12-08,9,0,"VA"
"30-39",2020-12-08,40,1,"VA"
"40-49",2020-12-08,100,2,"VA"
"50-59",2020-12-08,293,2,"VA"
"60-69",2020-12-08,659,6,"VA"
"70-79",2020-12-08,1095,11,"VA"
"80+",2020-12-08,2057,30,"VA"
"0-9",2020-12-09,0,0,"VA"
"10-19",2020-12-09,1,0,"VA"
"20-29",2020-12-09,9,0,"VA"
"30-39",2020-12-09,40,0,"VA"
"40-49",2020-12-09,101,1,"VA"
"50-59",2020-12-09,293,0,"VA"
"60-69",2020-12-09,660,1,"VA"
"70-79",2020-12-09,1099,4,"VA"
"80+",2020-12-09,2072,15,"VA"
"0-9",2020-12-10,0,0,"VA"
"10-19",2020-12-10,1,0,"VA"
"20-29",2020-12-10,9,0,"VA"
"30-39",2020-12-10,40,0,"VA"
"40-49",2020-12-10,101,0,"VA"
"50-59",2020-12-10,296,3,"VA"
"60-69",2020-12-10,667,7,"VA"
"70-79",2020-12-10,1114,15,"VA"
"80+",2020-12-10,2100,28,"VA"
"0-9",2020-12-11,0,0,"VA"
"10-19",2020-12-11,1,0,"VA"
"20-29",2020-12-11,9,0,"VA"
"30-39",2020-12-11,40,0,"VA"
"40-49",2020-12-11,102,1,"VA"
"50-59",2020-12-11,297,1,"VA"
"60-69",2020-12-11,671,4,"VA"
"70-79",2020-12-11,1126,12,"VA"
"80+",2020-12-11,2116,16,"VA"
"0-9",2020-12-12,0,0,"VA"
"10-19",2020-12-12,1,0,"VA"
"20-29",2020-12-12,9,0,"VA"
"30-39",2020-12-12,40,0,"VA"
"40-49",2020-12-12,102,0,"VA"
"50-59",2020-12-12,297,0,"VA"
"60-69",2020-12-12,677,6,"VA"
"70-79",2020-12-12,1134,8,"VA"
"80+",2020-12-12,2143,27,"VA"
"0-9",2020-12-13,0,0,"VA"
"10-19",2020-12-13,1,0,"VA"
"20-29",2020-12-13,9,0,"VA"
"30-39",2020-12-13,40,0,"VA"
"40-49",2020-12-13,102,0,"VA"
"50-59",2020-12-13,297,0,"VA"
"60-69",2020-12-13,677,0,"VA"
"70-79",2020-12-13,1134,0,"VA"
"80+",2020-12-13,2145,2,"VA"
"0-9",2020-12-14,0,0,"VA"
"10-19",2020-12-14,1,0,"VA"
"20-29",2020-12-14,9,0,"VA"
"30-39",2020-12-14,40,0,"VA"
"40-49",2020-12-14,103,1,"VA"
"50-59",2020-12-14,297,0,"VA"
"60-69",2020-12-14,677,0,"VA"
"70-79",2020-12-14,1135,1,"VA"
"80+",2020-12-14,2146,1,"VA"
"0-9",2020-12-15,0,0,"VA"
"10-19",2020-12-15,1,0,"VA"
"20-29",2020-12-15,9,0,"VA"
"30-39",2020-12-15,40,0,"VA"
"40-49",2020-12-15,103,0,"VA"
"50-59",2020-12-15,298,1,"VA"
"60-69",2020-12-15,688,11,"VA"
"70-79",2020-12-15,1151,16,"VA"
"80+",2020-12-15,2174,28,"VA"
"0-9",2020-12-16,0,0,"VA"
"10-19",2020-12-16,1,0,"VA"
"20-29",2020-12-16,9,0,"VA"
"30-39",2020-12-16,40,0,"VA"
"40-49",2020-12-16,104,1,"VA"
"50-59",2020-12-16,299,1,"VA"
"60-69",2020-12-16,694,6,"VA"
"70-79",2020-12-16,1159,8,"VA"
"80+",2020-12-16,2196,22,"VA"
"0-9",2020-12-17,0,0,"VA"
"10-19",2020-12-17,1,0,"VA"
"20-29",2020-12-17,9,0,"VA"
"30-39",2020-12-17,40,0,"VA"
"40-49",2020-12-17,104,0,"VA"
"50-59",2020-12-17,299,0,"VA"
"60-69",2020-12-17,702,8,"VA"
"70-79",2020-12-17,1170,11,"VA"
"80+",2020-12-17,2222,26,"VA"
"0-9",2020-12-18,0,0,"VA"
"10-19",2020-12-18,1,0,"VA"
"20-29",2020-12-18,9,0,"VA"
"30-39",2020-12-18,40,0,"VA"
"40-49",2020-12-18,104,0,"VA"
"50-59",2020-12-18,301,2,"VA"
"60-69",2020-12-18,707,5,"VA"
"70-79",2020-12-18,1183,13,"VA"
"80+",2020-12-18,2247,25,"VA"
"0-9",2020-12-19,0,0,"VA"
"10-19",2020-12-19,1,0,"VA"
"20-29",2020-12-19,9,0,"VA"
"30-39",2020-12-19,40,0,"VA"
"40-49",2020-12-19,104,0,"VA"
"50-59",2020-12-19,302,1,"VA"
"60-69",2020-12-19,714,7,"VA"
"70-79",2020-12-19,1195,12,"VA"
"80+",2020-12-19,2272,25,"VA"
"0-9",2020-12-20,0,0,"VA"
"10-19",2020-12-20,1,0,"VA"
"20-29",2020-12-20,9,0,"VA"
"30-39",2020-12-20,40,0,"VA"
"40-49",2020-12-20,105,1,"VA"
"50-59",2020-12-20,303,1,"VA"
"60-69",2020-12-20,717,3,"VA"
"70-79",2020-12-20,1195,0,"VA"
"80+",2020-12-20,2274,2,"VA"
"0-9",2020-12-21,0,0,"VA"
"10-19",2020-12-21,1,0,"VA"
"20-29",2020-12-21,9,0,"VA"
"30-39",2020-12-21,40,0,"VA"
"40-49",2020-12-21,105,0,"VA"
"50-59",2020-12-21,305,2,"VA"
"60-69",2020-12-21,717,0,"VA"
"70-79",2020-12-21,1197,2,"VA"
"80+",2020-12-21,2274,0,"VA"
"0-9",2020-12-22,0,0,"VA"
"10-19",2020-12-22,1,0,"VA"
"20-29",2020-12-22,9,0,"VA"
"30-39",2020-12-22,40,0,"VA"
"40-49",2020-12-22,106,1,"VA"
"50-59",2020-12-22,306,1,"VA"
"60-69",2020-12-22,724,7,"VA"
"70-79",2020-12-22,1211,14,"VA"
"80+",2020-12-22,2301,27,"VA"
"0-9",2020-12-23,0,0,"VA"
"10-19",2020-12-23,1,0,"VA"
"20-29",2020-12-23,9,0,"VA"
"30-39",2020-12-23,40,0,"VA"
"40-49",2020-12-23,106,0,"VA"
"50-59",2020-12-23,306,0,"VA"
"60-69",2020-12-23,735,11,"VA"
"70-79",2020-12-23,1224,13,"VA"
"80+",2020-12-23,2333,32,"VA"
"0-9",2020-12-24,0,0,"VA"
"10-19",2020-12-24,1,0,"VA"
"20-29",2020-12-24,9,0,"VA"
"30-39",2020-12-24,41,1,"VA"
"40-49",2020-12-24,107,1,"VA"
"50-59",2020-12-24,309,3,"VA"
"60-69",2020-12-24,738,3,"VA"
"70-79",2020-12-24,1228,4,"VA"
"80+",2020-12-24,2351,18,"VA"
"0-9",2020-12-25,0,0,"VA"
"10-19",2020-12-25,1,0,"VA"
"20-29",2020-12-25,9,0,"VA"
"30-39",2020-12-25,41,0,"VA"
"40-49",2020-12-25,107,0,"VA"
"50-59",2020-12-25,310,1,"VA"
"60-69",2020-12-25,741,3,"VA"
"70-79",2020-12-25,1237,9,"VA"
"80+",2020-12-25,2367,16,"VA"
"0-9",2020-12-26,0,0,"VA"
"10-19",2020-12-26,1,0,"VA"
"20-29",2020-12-26,9,0,"VA"
"30-39",2020-12-26,41,0,"VA"
"40-49",2020-12-26,107,0,"VA"
"50-59",2020-12-26,310,0,"VA"
"60-69",2020-12-26,743,2,"VA"
"70-79",2020-12-26,1245,8,"VA"
"80+",2020-12-26,2376,9,"VA"
"0-9",2020-12-27,0,0,"VA"
"10-19",2020-12-27,1,0,"VA"
"20-29",2020-12-27,9,0,"VA"
"30-39",2020-12-27,41,0,"VA"
"40-49",2020-12-27,107,0,"VA"
"50-59",2020-12-27,312,2,"VA"
"60-69",2020-12-27,746,3,"VA"
"70-79",2020-12-27,1250,5,"VA"
"80+",2020-12-27,2380,4,"VA"
"0-9",2020-12-28,0,0,"VA"
"10-19",2020-12-28,1,0,"VA"
"20-29",2020-12-28,9,0,"VA"
"30-39",2020-12-28,41,0,"VA"
"40-49",2020-12-28,107,0,"VA"
"50-59",2020-12-28,312,0,"VA"
"60-69",2020-12-28,748,2,"VA"
"70-79",2020-12-28,1253,3,"VA"
"80+",2020-12-28,2382,2,"VA"
