Data as of,Start Date,End Date,State,Sex,Age group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
01/27/2021,01/01/2020,01/23/2021,Nebraska,Female,85 years and over,454,4181,368,140,12,694,
01/27/2021,01/01/2020,01/23/2021,Nebraska,Unknown,All Ages,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nebraska,Unknown,Under 1 year,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nebraska,Unknown,0-17 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nebraska,Unknown,1-4 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nebraska,Unknown,5-14 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nebraska,Unknown,15-24 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nebraska,Unknown,18-29 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nebraska,Unknown,25-34 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nebraska,Unknown,30-49 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nebraska,Unknown,35-44 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nebraska,Unknown,45-54 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nebraska,Unknown,50-64 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nebraska,Unknown,55-64 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nebraska,Unknown,65-74 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nebraska,Unknown,75-84 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nebraska,Unknown,85 years and over,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nevada,All Sexes,All Ages,3342,31605,4236,2598,57,5037,
01/27/2021,01/01/2020,01/23/2021,Nevada,Male,All Ages,2087,17790,2571,1635,32,3055,
01/27/2021,01/01/2020,01/23/2021,Nevada,Male,Under 1 year,0,81,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Nevada,Male,0-17 years,,187,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Nevada,Male,1-4 years,0,21,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Nevada,Male,5-14 years,,39,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Nevada,Male,15-24 years,,285,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Nevada,Male,18-29 years,,457,11,,0,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Nevada,Male,25-34 years,13,504,22,,0,26,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Nevada,Male,30-49 years,148,1568,160,111,,198,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Nevada,Male,35-44 years,65,729,65,47,,84,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Nevada,Male,45-54 years,183,1359,206,146,,245,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Nevada,Male,50-64 years,429,3604,526,338,12,629,
01/27/2021,01/01/2020,01/23/2021,Nevada,Male,55-64 years,319,2798,399,249,10,479,
01/27/2021,01/01/2020,01/23/2021,Nevada,Male,65-74 years,551,4326,718,436,,842,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Nevada,Male,75-84 years,600,4516,721,470,,859,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Nevada,Male,85 years and over,351,3132,431,276,,508,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Nevada,Female,All Ages,1255,13815,1665,963,25,1982,
01/27/2021,01/01/2020,01/23/2021,Nevada,Female,Under 1 year,0,67,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nevada,Female,0-17 years,,114,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Nevada,Female,1-4 years,0,12,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nevada,Female,5-14 years,0,17,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nevada,Female,15-24 years,,99,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Nevada,Female,18-29 years,,183,,,0,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Nevada,Female,25-34 years,11,217,16,,,22,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Nevada,Female,30-49 years,56,811,73,38,,97,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Nevada,Female,35-44 years,20,371,23,12,,33,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Nevada,Female,45-54 years,65,751,100,48,,122,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Nevada,Female,50-64 years,193,2099,288,148,,340,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Nevada,Female,55-64 years,161,1673,228,123,,270,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Nevada,Female,65-74 years,287,2900,416,233,,475,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Nevada,Female,75-84 years,390,3710,503,305,,592,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Nevada,Female,85 years and over,319,3998,377,235,,464,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,Nevada,Unknown,All Ages,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nevada,Unknown,Under 1 year,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nevada,Unknown,0-17 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nevada,Unknown,1-4 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nevada,Unknown,5-14 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nevada,Unknown,15-24 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nevada,Unknown,18-29 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nevada,Unknown,25-34 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nevada,Unknown,30-49 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nevada,Unknown,35-44 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nevada,Unknown,45-54 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nevada,Unknown,50-64 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nevada,Unknown,55-64 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nevada,Unknown,65-74 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nevada,Unknown,75-84 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,Nevada,Unknown,85 years and over,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,New Hampshire,All Sexes,All Ages,881,14054,852,215,36,1552,
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Male,All Ages,439,7243,465,128,15,789,
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Male,Under 1 year,0,25,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Male,0-17 years,0,56,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Male,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Male,5-14 years,0,,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Male,15-24 years,,74,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Male,18-29 years,,136,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Male,25-34 years,,171,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Male,30-49 years,,495,12,,,16,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Male,35-44 years,,224,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Male,45-54 years,12,421,14,,,23,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Male,50-64 years,35,1216,58,10,,84,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Male,55-64 years,27,972,48,,0,67,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Male,65-74 years,79,1585,105,30,,157,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Male,75-84 years,147,1803,150,44,,259,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Male,85 years and over,171,1952,138,41,,270,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Female,All Ages,442,6811,387,87,21,763,
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Female,Under 1 year,0,22,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Female,0-17 years,0,32,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Female,1-4 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Female,5-14 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Female,15-24 years,0,28,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Female,18-29 years,0,64,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Female,25-34 years,0,83,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Female,30-49 years,,244,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Female,35-44 years,0,103,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Female,45-54 years,,233,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Female,50-64 years,,727,23,,,34,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Female,55-64 years,,588,20,,,30,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Female,65-74 years,53,1088,79,19,,121,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Female,75-84 years,119,1667,112,25,,208,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Female,85 years and over,260,2989,169,41,,395,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Unknown,All Ages,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Unknown,Under 1 year,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Unknown,0-17 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Unknown,1-4 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Unknown,5-14 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Unknown,15-24 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Unknown,18-29 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Unknown,25-34 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Unknown,30-49 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Unknown,35-44 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Unknown,45-54 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Unknown,50-64 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Unknown,55-64 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Unknown,65-74 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Unknown,75-84 years,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,New Hampshire,Unknown,85 years and over,0,0,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,New Jersey,All Sexes,All Ages,18078,97186,13369,8843,155,22744,
01/27/2021,01/01/2020,01/23/2021,New Jersey,Male,All Ages,9785,49328,7371,4953,92,12288,
01/27/2021,01/01/2020,01/23/2021,New Jersey,Male,Under 1 year,,171,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,New Jersey,Male,0-17 years,,296,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,New Jersey,Male,1-4 years,0,39,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,New Jersey,Male,5-14 years,0,35,0,0,0,0,
01/27/2021,01/01/2020,01/23/2021,New Jersey,Male,15-24 years,14,418,10,,0,22,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,New Jersey,Male,18-29 years,43,909,29,15,0,57,
01/27/2021,01/01/2020,01/23/2021,New Jersey,Male,25-34 years,89,1224,58,44,,106,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
01/27/2021,01/01/2020,01/23/2021,New Jersey,Male,30-49 years,562,3735,363,271,14,667,
01/27/2021,01/01/2020,01/23/2021,New Jersey,Male,35-44 years,234,1718,153,111,,278,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
