Report Date,Health District,Age Group,Number of Cases,Number of Hospitalizations,Number of Deaths
08/12/2020,Loudoun,0-9,204,4,0
08/12/2020,Central Virginia,70-79,92,14,4
08/12/2020,Southside,0-9,10,0,0
08/12/2020,Three Rivers,40-49,206,12,2
08/12/2020,Chickahominy,30-39,136,3,0
08/12/2020,Central Shenandoah,60-69,339,51,15
08/12/2020,Western Tidewater,60-69,280,23,8
08/12/2020,Cumberland Plateau,30-39,49,2,0
08/12/2020,Portsmouth,10-19,154,0,0
08/12/2020,Chesterfield,Missing,119,1,0
08/12/2020,Alexandria,40-49,557,45,0
08/12/2020,Thomas Jefferson,70-79,143,26,10
08/12/2020,Three Rivers,30-39,225,6,0
08/12/2020,Western Tidewater,70-79,172,27,20
08/12/2020,Arlington,60-69,318,83,19
08/12/2020,Cumberland Plateau,10-19,49,1,0
08/12/2020,West Piedmont,30-39,159,4,0
08/12/2020,Peninsula,10-19,189,1,0
08/12/2020,Lenowisco,10-19,43,0,0
08/12/2020,Chesapeake,0-9,94,1,0
08/12/2020,Peninsula,50-59,378,24,3
08/12/2020,Cumberland Plateau,Missing,0,0,0
08/12/2020,Peninsula,60-69,271,36,4
08/12/2020,Lord Fairfax,30-39,416,12,1
08/12/2020,Virginia Beach,Missing,127,0,0
08/12/2020,Arlington,40-49,505,53,8
08/12/2020,West Piedmont,10-19,110,0,0
08/12/2020,Chickahominy,70-79,83,24,7
08/12/2020,Pittsylvania-Danville,20-29,129,0,0
08/12/2020,Loudoun,50-59,805,68,4
08/12/2020,Richmond,30-39,685,38,1
08/12/2020,Thomas Jefferson,Missing,2,0,0
08/12/2020,Rappahannock Rapidan,80+,37,18,9
08/12/2020,Lord Fairfax,Missing,2,0,0
08/12/2020,Cumberland Plateau,50-59,69,6,0
08/12/2020,Loudoun,Missing,66,0,1
08/12/2020,Southside,50-59,128,13,1
08/12/2020,Chesterfield,20-29,885,12,2
08/12/2020,Norfolk,70-79,149,39,10
08/12/2020,Alleghany,10-19,121,0,0
08/12/2020,Crater,80+,153,34,23
08/12/2020,Portsmouth,Missing,21,0,0
08/12/2020,Western Tidewater,10-19,141,0,0
08/12/2020,Chesterfield,10-19,473,2,0
08/12/2020,Southside,60-69,101,17,6
08/13/2020,Fairfax,60-69,1611,355,66
08/13/2020,Hampton,20-29,344,3,0
08/13/2020,Central Shenandoah,40-49,467,16,0
08/13/2020,Pittsylvania-Danville,0-9,32,0,0
08/13/2020,Crater,30-39,453,9,0
08/13/2020,Virginia Beach,70-79,228,58,16
08/13/2020,Virginia Beach,30-39,1009,21,1
08/13/2020,Piedmont,0-9,31,0,0
08/13/2020,Central Shenandoah,30-39,420,8,0
08/13/2020,Hampton,50-59,176,12,1
08/13/2020,Peninsula,70-79,166,47,15
08/13/2020,Arlington,20-29,656,22,0
08/13/2020,West Piedmont,70-79,86,30,5
08/13/2020,Richmond,20-29,808,21,0
08/13/2020,Roanoke,0-9,42,0,0
08/13/2020,Hampton,30-39,236,3,0
08/13/2020,Thomas Jefferson,30-39,370,12,0
08/13/2020,Western Tidewater,40-49,310,9,3
08/13/2020,Richmond,50-59,382,67,2
08/13/2020,Western Tidewater,50-59,381,20,4
08/13/2020,Crater,Missing,25,0,0
08/13/2020,Arlington,50-59,432,70,6
08/13/2020,Piedmont,70-79,91,28,8
08/13/2020,Alexandria,60-69,238,56,3
08/13/2020,Portsmouth,30-39,344,13,1
08/13/2020,Lenowisco,20-29,58,0,0
08/13/2020,Central Virginia,30-39,217,8,0
08/13/2020,Norfolk,10-19,241,1,0
08/13/2020,New River,10-19,68,0,0
08/13/2020,Central Virginia,20-29,378,3,0
08/13/2020,Rappahannock,50-59,583,63,5
08/13/2020,Rappahannock,60-69,291,56,8
08/13/2020,Piedmont,20-29,263,3,0
08/13/2020,New River,60-69,39,6,1
08/13/2020,Roanoke,40-49,151,4,0
08/13/2020,Three Rivers,20-29,207,4,0
08/13/2020,Rappahannock,40-49,648,48,2
08/13/2020,Portsmouth,80+,46,9,6
08/13/2020,Central Shenandoah,Missing,1,0,0
08/13/2020,Eastern Shore,70-79,58,21,12
08/13/2020,Mount Rogers,70-79,130,42,18
08/13/2020,Cumberland Plateau,70-79,29,3,0
08/13/2020,Piedmont,10-19,53,0,0
08/13/2020,Southside,20-29,112,2,0
08/13/2020,Chesterfield,50-59,657,57,5
08/13/2020,Rappahannock Rapidan,20-29,380,6,0
08/13/2020,Cumberland Plateau,60-69,51,9,2
08/13/2020,Roanoke,70-79,26,4,2
08/13/2020,Central Shenandoah,20-29,564,11,0
08/13/2020,Pittsylvania-Danville,80+,61,12,6
08/13/2020,Virginia Beach,80+,197,56,29
08/13/2020,Central Shenandoah,50-59,472,41,5
08/13/2020,Lenowisco,Missing,0,0,0
08/13/2020,Fairfax,30-39,3235,211,6
08/13/2020,Lenowisco,60-69,67,9,2
08/13/2020,Loudoun,30-39,924,33,0
08/13/2020,West Piedmont,80+,94,42,5
08/13/2020,Roanoke,80+,53,4,12
08/13/2020,Fairfax,40-49,3025,310,11
08/13/2020,Thomas Jefferson,80+,170,35,28
08/13/2020,Roanoke,20-29,232,5,0
08/13/2020,Henrico,60-69,378,60,37
08/13/2020,Lord Fairfax,40-49,401,20,1
08/13/2020,Western Tidewater,Missing,21,0,0
08/13/2020,Chickahominy,60-69,115,26,8
08/13/2020,West Piedmont,0-9,35,1,0
08/13/2020,Rappahannock Rapidan,70-79,56,14,8
08/13/2020,Central Shenandoah,70-79,179,53,18
08/13/2020,Chesapeake,30-39,584,20,0
08/13/2020,Chickahominy,0-9,24,0,0
08/13/2020,Prince William,0-9,494,12,0
08/13/2020,Eastern Shore,50-59,287,23,5
08/13/2020,Mount Rogers,50-59,220,15,2
08/13/2020,Loudoun,10-19,757,1,0
08/13/2020,Southside,80+,88,12,13
08/13/2020,Central Virginia,80+,68,10,6
08/13/2020,Rappahannock,Missing,27,0,0
08/13/2020,Rappahannock Rapidan,30-39,391,19,1
08/13/2020,New River,50-59,72,6,0
08/13/2020,Richmond,80+,60,25,9
08/13/2020,Mount Rogers,20-29,237,0,0
08/13/2020,Eastern Shore,20-29,209,6,0
08/13/2020,Hampton,10-19,80,0,0
08/13/2020,Portsmouth,0-9,59,3,0
08/13/2020,Crater,70-79,197,46,23
08/13/2020,Chesterfield,40-49,826,34,3
08/13/2020,Alexandria,Missing,11,0,0
08/13/2020,Southside,30-39,162,4,0
08/13/2020,Prince William,Missing,183,3,0
08/13/2020,Hampton,60-69,114,11,3
08/13/2020,Fairfax,20-29,2850,100,3
08/13/2020,Thomas Jefferson,0-9,93,1,0
08/13/2020,Lenowisco,40-49,64,4,0
08/13/2020,Central Virginia,10-19,162,2,0
08/13/2020,Lenowisco,70-79,49,15,4
08/13/2020,Virginia Beach,0-9,160,0,0
08/13/2020,Lenowisco,50-59,70,7,1
08/13/2020,Chesapeake,70-79,161,46,5
08/13/2020,Western Tidewater,80+,191,34,45
08/13/2020,Thomas Jefferson,10-19,172,2,0
08/13/2020,Richmond,40-49,527,40,4
08/13/2020,Lord Fairfax,50-59,420,35,3
08/13/2020,Lord Fairfax,10-19,193,3,0
08/13/2020,Rappahannock Rapidan,10-19,183,4,0
08/13/2020,Crater,50-59,420,42,4
08/13/2020,Arlington,Missing,14,1,0
08/13/2020,Roanoke,50-59,118,2,0
08/13/2020,Rappahannock,10-19,400,3,0
08/13/2020,Roanoke,10-19,112,0,0
08/13/2020,Alleghany,0-9,30,0,0
08/13/2020,Eastern Shore,Missing,6,0,0
08/13/2020,Mount Rogers,Missing,0,0,0
08/13/2020,Prince William,60-69,946,187,49
08/13/2020,Alleghany,70-79,90,10,10
08/13/2020,Crater,20-29,417,9,0
08/13/2020,Loudoun,60-69,315,59,9
08/13/2020,Fairfax,0-9,616,24,0
08/13/2020,Roanoke,Missing,4,0,0
08/13/2020,Alexandria,20-29,544,11,1
08/13/2020,Portsmouth,70-79,96,22,7
08/13/2020,Alleghany,30-39,135,3,0
08/13/2020,Prince William,20-29,2188,60,0
08/13/2020,Southside,70-79,80,15,16
08/13/2020,Piedmont,Missing,1,0,0
08/13/2020,Rappahannock,0-9,170,2,0
08/13/2020,Henrico,30-39,720,21,0
08/13/2020,Prince William,10-19,1034,9,0
08/13/2020,Chickahominy,10-19,83,0,0
08/13/2020,Lord Fairfax,0-9,82,2,0
08/13/2020,Central Virginia,Missing,1,0,0
08/13/2020,Chesapeake,20-29,612,5,0
08/13/2020,Three Rivers,Missing,10,0,0
08/13/2020,Henrico,10-19,311,5,0
08/13/2020,Mount Rogers,30-39,219,8,0
08/13/2020,Eastern Shore,30-39,247,11,0
08/13/2020,Chesterfield,0-9,192,2,0
08/13/2020,Central Shenandoah,10-19,169,1,0
08/13/2020,Crater,0-9,51,2,0
08/13/2020,Fairfax,70-79,745,260,119
08/13/2020,Rappahannock,80+,136,48,25
08/13/2020,Alexandria,10-19,219,5,0
08/13/2020,Portsmouth,40-49,291,16,1
08/13/2020,Three Rivers,50-59,167,12,0
08/13/2020,Alleghany,Missing,3,0,0
08/13/2020,Alexandria,30-39,692,34,0
08/13/2020,Southside,Missing,0,0,0
08/13/2020,Portsmouth,60-69,211,27,8
08/13/2020,Roanoke,30-39,229,3,0
08/13/2020,Three Rivers,60-69,117,16,2
08/13/2020,Fairfax,50-59,2577,354,34
08/13/2020,Portsmouth,50-59,255,31,2
08/13/2020,Chickahominy,80+,89,38,29
08/13/2020,Rappahannock Rapidan,50-59,305,32,2
08/13/2020,Fairfax,80+,857,322,304
08/13/2020,Hampton,Missing,28,0,0
08/13/2020,Cumberland Plateau,80+,24,6,2
08/13/2020,Alleghany,50-59,145,10,1
08/13/2020,Prince William,40-49,2390,181,8
08/13/2020,Fairfax,Missing,184,5,0
08/13/2020,Virginia Beach,40-49,682,24,2
08/13/2020,Richmond,Missing,27,0,0
08/13/2020,Norfolk,40-49,457,23,2
08/13/2020,Piedmont,80+,62,24,19
08/13/2020,Virginia Beach,60-69,466,58,5
08/13/2020,West Piedmont,40-49,188,13,3
08/13/2020,Arlington,10-19,157,5,0
08/13/2020,Lenowisco,0-9,21,0,0
08/13/2020,Pittsylvania-Danville,50-59,178,21,0
08/13/2020,Virginia Beach,50-59,603,32,1
08/13/2020,Chesapeake,Missing,42,1,0
08/13/2020,Central Shenandoah,80+,152,38,22
08/13/2020,Thomas Jefferson,40-49,302,20,0
08/13/2020,Rappahannock Rapidan,60-69,165,22,5
08/13/2020,Norfolk,30-39,700,24,1
08/13/2020,Rappahannock Rapidan,Missing,12,0,0
08/13/2020,Lord Fairfax,80+,208,45,51
08/13/2020,Three Rivers,10-19,61,1,0
08/13/2020,Piedmont,40-49,275,13,0
08/13/2020,Norfolk,80+,85,19,10
08/13/2020,Peninsula,20-29,813,1,0
08/13/2020,Norfolk,50-59,425,38,4
08/13/2020,Thomas Jefferson,50-59,244,18,2
08/13/2020,Richmond,70-79,124,54,18
08/13/2020,Chesterfield,70-79,177,36,25
08/13/2020,Piedmont,30-39,311,5,0
08/13/2020,Prince William,30-39,2214,106,2
08/13/2020,Alleghany,20-29,173,1,0
08/13/2020,Mount Rogers,40-49,214,6,2
08/13/2020,Eastern Shore,40-49,260,13,2
08/13/2020,Central Virginia,60-69,156,19,2
08/13/2020,Richmond,10-19,253,3,0
08/13/2020,Pittsylvania-Danville,60-69,124,20,2
08/13/2020,Pittsylvania-Danville,Missing,1,0,0
08/13/2020,Chesterfield,60-69,406,68,20
08/13/2020,Southside,10-19,26,0,0
08/13/2020,New River,80+,16,5,3
08/13/2020,Central Virginia,50-59,244,7,4
08/13/2020,Hampton,70-79,66,13,2
08/13/2020,Pittsylvania-Danville,10-19,62,0,0
08/13/2020,Richmond,60-69,275,67,7
08/13/2020,Chickahominy,40-49,136,14,1
08/13/2020,Three Rivers,80+,48,11,6
08/13/2020,Rappahannock,30-39,693,26,0
08/13/2020,Lord Fairfax,60-69,271,54,14
08/13/2020,Western Tidewater,0-9,54,0,0
08/13/2020,Rappahannock,70-79,145,44,18
08/13/2020,Prince William,80+,271,90,80
08/13/2020,Hampton,80+,27,3,1
08/13/2020,Alexandria,80+,101,31,27
08/13/2020,Mount Rogers,60-69,182,24,2
08/13/2020,Eastern Shore,60-69,196,31,8
08/13/2020,Lord Fairfax,70-79,183,51,20
08/13/2020,New River,30-39,90,2,0
08/13/2020,Chesapeake,10-19,226,2,0
08/13/2020,Hampton,40-49,191,7,0
08/13/2020,Norfolk,0-9,128,2,0
08/13/2020,Cumberland Plateau,40-49,53,3,0
08/13/2020,Eastern Shore,10-19,68,1,0
08/13/2020,Mount Rogers,10-19,119,0,0
08/13/2020,Rappahannock Rapidan,0-9,98,1,0
08/13/2020,Three Rivers,0-9,27,1,0
08/13/2020,Henrico,40-49,593,39,2
08/13/2020,Alexandria,50-59,377,55,11
08/13/2020,Arlington,0-9,70,2,0
08/13/2020,Chickahominy,Missing,17,0,0
08/13/2020,New River,20-29,182,0,0
08/13/2020,Virginia Beach,20-29,1351,10,0
08/13/2020,Chesapeake,50-59,437,44,1
08/13/2020,Alleghany,80+,49,12,6
08/13/2020,Fairfax,10-19,1158,34,0
08/13/2020,Chesapeake,60-69,319,54,10
08/13/2020,West Piedmont,Missing,0,0,0
08/13/2020,Peninsula,80+,100,30,22
08/13/2020,Crater,40-49,370,23,1
08/13/2020,Chesapeake,40-49,464,33,1
08/13/2020,Thomas Jefferson,20-29,362,2,0
08/13/2020,Lord Fairfax,20-29,427,7,0
08/13/2020,Norfolk,20-29,1271,16,0
08/13/2020,Arlington,30-39,587,43,0
08/13/2020,West Piedmont,60-69,143,22,1
08/13/2020,Henrico,50-59,512,59,11
08/13/2020,West Piedmont,50-59,209,33,3
08/13/2020,Cumberland Plateau,20-29,53,0,0
08/13/2020,Alexandria,70-79,110,42,18
08/13/2020,Portsmouth,20-29,425,12,0
08/13/2020,Western Tidewater,30-39,354,16,1
08/13/2020,Central Shenandoah,0-9,86,0,0
08/13/2020,Henrico,80+,361,80,90
08/13/2020,Alexandria,0-9,171,2,0
08/13/2020,Pittsylvania-Danville,40-49,172,9,1
08/13/2020,Henrico,20-29,669,20,0
08/13/2020,Roanoke,60-69,74,5,1
08/13/2020,Peninsula,30-39,557,15,2
08/13/2020,Alleghany,60-69,94,10,1
08/13/2020,Prince William,70-79,380,116,52
08/13/2020,Norfolk,60-69,364,52,6
08/13/2020,Southside,40-49,140,6,0
08/13/2020,Chesterfield,30-39,954,18,2
08/13/2020,Loudoun,70-79,174,56,19
08/13/2020,Central Virginia,40-49,207,3,0
08/13/2020,New River,Missing,6,0,0
08/13/2020,Chickahominy,20-29,164,3,0
08/13/2020,New River,0-9,17,0,0
08/13/2020,Cumberland Plateau,0-9,15,0,0
08/13/2020,Three Rivers,70-79,64,13,7
08/13/2020,Rappahannock Rapidan,40-49,365,23,2
08/13/2020,Hampton,0-9,29,0,0
08/13/2020,Piedmont,50-59,236,26,3
08/13/2020,Rappahannock,20-29,723,17,0
08/13/2020,West Piedmont,20-29,186,4,0
08/13/2020,Arlington,70-79,185,73,32
08/13/2020,Chickahominy,50-59,177,25,1
08/13/2020,Alleghany,40-49,140,3,0
08/13/2020,Prince William,50-59,1785,222,16
08/13/2020,Mount Rogers,0-9,60,1,0
08/13/2020,Eastern Shore,0-9,25,2,0
08/13/2020,Thomas Jefferson,60-69,188,32,4
08/13/2020,Pittsylvania-Danville,70-79,50,15,1
08/13/2020,Chesterfield,80+,171,37,49
08/13/2020,Richmond,0-9,132,6,0
08/13/2020,Chesapeake,80+,139,41,24
08/13/2020,Peninsula,40-49,433,16,1
08/13/2020,Henrico,0-9,151,4,0
08/13/2020,Lenowisco,80+,17,5,0
08/13/2020,Piedmont,60-69,180,26,5
08/13/2020,Peninsula,Missing,41,0,0
08/13/2020,Henrico,70-79,260,58,46
08/13/2020,Western Tidewater,20-29,332,6,0
08/13/2020,Peninsula,0-9,115,0,0
08/13/2020,Loudoun,40-49,1018,65,1
08/13/2020,Pittsylvania-Danville,30-39,150,1,0
08/13/2020,Loudoun,20-29,916,11,0
08/13/2020,Crater,60-69,335,58,19
08/13/2020,Loudoun,80+,223,58,81
08/13/2020,Arlington,80+,205,85,70
08/13/2020,Virginia Beach,10-19,380,0,0
08/13/2020,Mount Rogers,80+,100,37,32
08/13/2020,Eastern Shore,80+,52,24,19
08/13/2020,Crater,10-19,120,2,0
08/13/2020,Lenowisco,30-39,75,3,1
08/13/2020,Norfolk,Missing,37,1,0
08/13/2020,Henrico,Missing,44,1,1
08/13/2020,New River,40-49,73,2,0
08/13/2020,Central Virginia,0-9,42,0,0
08/13/2020,New River,70-79,36,11,4
08/13/2020,Loudoun,0-9,205,4,0
08/13/2020,Central Virginia,70-79,99,14,4
08/13/2020,Southside,0-9,10,0,0
08/13/2020,Three Rivers,40-49,209,12,2
08/13/2020,Chickahominy,30-39,141,3,0
08/13/2020,Central Shenandoah,60-69,347,51,15
08/13/2020,Western Tidewater,60-69,285,23,8
08/13/2020,Cumberland Plateau,30-39,49,2,0
08/13/2020,Portsmouth,10-19,159,0,0
08/13/2020,Chesterfield,Missing,119,1,0
08/13/2020,Alexandria,40-49,557,45,0
08/13/2020,Thomas Jefferson,70-79,144,26,10
08/13/2020,Three Rivers,30-39,231,6,0
08/13/2020,Western Tidewater,70-79,174,27,20
08/13/2020,Arlington,60-69,320,83,19
08/13/2020,Cumberland Plateau,10-19,49,1,0
08/13/2020,West Piedmont,30-39,165,4,0
08/13/2020,Peninsula,10-19,193,1,0
08/13/2020,Lenowisco,10-19,48,0,0
08/13/2020,Chesapeake,0-9,98,1,0
08/13/2020,Peninsula,50-59,384,24,3
08/13/2020,Cumberland Plateau,Missing,0,0,0
08/13/2020,Peninsula,60-69,277,36,4
08/13/2020,Lord Fairfax,30-39,418,13,1
08/13/2020,Virginia Beach,Missing,128,0,0
08/13/2020,Arlington,40-49,508,53,8
08/13/2020,West Piedmont,10-19,111,0,0
08/13/2020,Chickahominy,70-79,84,24,7
08/13/2020,Pittsylvania-Danville,20-29,130,0,0
08/13/2020,Loudoun,50-59,805,69,4
08/13/2020,Richmond,30-39,692,38,1
08/13/2020,Thomas Jefferson,Missing,2,0,0
08/13/2020,Rappahannock Rapidan,80+,39,18,9
08/13/2020,Lord Fairfax,Missing,2,0,0
08/13/2020,Cumberland Plateau,50-59,69,6,0
08/13/2020,Loudoun,Missing,66,0,1
08/13/2020,Southside,50-59,130,13,1
08/13/2020,Chesterfield,20-29,893,12,2
08/13/2020,Norfolk,70-79,150,39,10
08/13/2020,Alleghany,10-19,121,0,0
08/13/2020,Crater,80+,154,35,23
08/13/2020,Portsmouth,Missing,21,0,0
08/13/2020,Western Tidewater,10-19,143,0,0
08/13/2020,Chesterfield,10-19,477,2,0
08/13/2020,Southside,60-69,101,17,6
08/14/2020,Arlington,50-59,439,70,6
08/14/2020,Piedmont,70-79,91,28,8
08/14/2020,Alexandria,60-69,241,56,3
08/14/2020,Portsmouth,30-39,352,13,1
08/14/2020,Lenowisco,20-29,58,0,0
08/14/2020,Central Virginia,30-39,220,8,0
08/14/2020,Norfolk,10-19,243,2,0
08/14/2020,New River,10-19,73,0,0
08/14/2020,Central Virginia,20-29,392,3,0
08/14/2020,Rappahannock,50-59,587,64,5
08/14/2020,Rappahannock,60-69,296,59,8
08/14/2020,Piedmont,20-29,270,3,0
08/14/2020,New River,60-69,38,6,1
08/14/2020,Roanoke,40-49,153,4,0
08/14/2020,Three Rivers,20-29,208,4,0
08/14/2020,Rappahannock,40-49,653,49,2
08/14/2020,Portsmouth,80+,47,9,6
08/14/2020,Central Shenandoah,Missing,1,0,0
08/14/2020,Eastern Shore,70-79,59,21,12
08/14/2020,Mount Rogers,70-79,135,44,18
08/14/2020,Cumberland Plateau,70-79,29,3,0
08/14/2020,Piedmont,10-19,53,0,0
08/14/2020,Southside,20-29,114,2,0
08/14/2020,Chesterfield,50-59,668,57,5
08/14/2020,Rappahannock Rapidan,20-29,382,6,0
08/14/2020,Cumberland Plateau,60-69,51,10,2
08/14/2020,Roanoke,70-79,26,5,2
08/14/2020,Central Shenandoah,20-29,570,11,0
08/14/2020,Pittsylvania-Danville,80+,62,13,6
08/14/2020,Virginia Beach,80+,200,56,30
08/14/2020,Central Shenandoah,50-59,476,41,5
08/14/2020,Lenowisco,Missing,0,0,0
08/14/2020,Fairfax,30-39,3253,210,7
08/14/2020,Lenowisco,60-69,70,10,2
08/14/2020,Loudoun,30-39,929,34,0
08/14/2020,West Piedmont,80+,95,42,5
08/14/2020,Roanoke,80+,53,4,12
08/14/2020,Fairfax,40-49,3053,311,12
08/14/2020,Thomas Jefferson,80+,170,35,28
08/14/2020,Roanoke,20-29,233,5,0
08/14/2020,Henrico,60-69,380,62,37
08/14/2020,Lord Fairfax,40-49,401,20,1
08/14/2020,Western Tidewater,Missing,21,0,0
08/14/2020,Chickahominy,60-69,115,26,8
08/14/2020,Chesapeake,20-29,625,6,0
08/14/2020,Three Rivers,Missing,10,1,0
08/14/2020,Henrico,10-19,315,5,0
08/14/2020,Mount Rogers,30-39,220,8,0
08/14/2020,Eastern Shore,30-39,248,11,0
08/14/2020,Virginia Beach,0-9,162,0,0
08/14/2020,Lenowisco,50-59,74,8,1
08/14/2020,Chesapeake,70-79,161,46,5
08/14/2020,Western Tidewater,80+,191,34,45
08/14/2020,Thomas Jefferson,10-19,173,2,0
08/14/2020,Richmond,40-49,531,40,4
08/14/2020,Lord Fairfax,50-59,424,35,3
08/14/2020,Lord Fairfax,10-19,199,3,0
08/14/2020,Rappahannock Rapidan,10-19,183,4,0
08/14/2020,Crater,50-59,433,42,4
08/14/2020,Arlington,Missing,14,1,0
08/14/2020,Roanoke,50-59,121,3,0
08/14/2020,Rappahannock,10-19,404,3,0
08/14/2020,Roanoke,10-19,115,0,0
08/14/2020,Eastern Shore,Missing,6,0,0
08/14/2020,Mount Rogers,Missing,0,0,0
08/14/2020,Prince William,60-69,953,187,49
08/14/2020,Alleghany,70-79,90,10,10
08/14/2020,Crater,20-29,429,9,0
08/14/2020,Loudoun,60-69,320,59,9
08/14/2020,Fairfax,0-9,623,24,0
08/14/2020,Roanoke,Missing,4,0,0
08/14/2020,Alexandria,20-29,552,11,1
08/14/2020,Portsmouth,70-79,98,22,7
08/14/2020,Alleghany,30-39,136,3,0
08/14/2020,Prince William,20-29,2211,61,0
08/14/2020,Southside,70-79,83,15,16
08/14/2020,Piedmont,Missing,1,0,0
08/14/2020,Rappahannock,0-9,171,2,0
08/14/2020,Henrico,30-39,726,21,0
08/14/2020,Prince William,10-19,1052,9,0
08/14/2020,Chickahominy,10-19,86,0,0
08/14/2020,Lord Fairfax,0-9,83,2,0
08/14/2020,Central Virginia,Missing,1,0,0
08/14/2020,Fairfax,60-69,1619,357,66
08/14/2020,Hampton,20-29,348,3,0
08/14/2020,Central Shenandoah,40-49,468,16,0
08/14/2020,Pittsylvania-Danville,0-9,33,0,0
08/14/2020,Crater,30-39,465,9,0
08/14/2020,Virginia Beach,70-79,233,59,16
08/14/2020,Virginia Beach,30-39,1018,21,1
08/14/2020,Piedmont,0-9,31,0,0
08/14/2020,Central Shenandoah,30-39,421,8,0
08/14/2020,Hampton,50-59,179,12,1
08/14/2020,Peninsula,70-79,168,47,15
08/14/2020,Arlington,20-29,670,22,0
08/14/2020,West Piedmont,70-79,88,30,5
08/14/2020,Richmond,20-29,812,21,0
08/14/2020,Roanoke,0-9,42,0,0
08/14/2020,Hampton,30-39,241,3,0
08/14/2020,Thomas Jefferson,30-39,374,12,0
08/14/2020,Western Tidewater,40-49,320,9,3
08/14/2020,Richmond,50-59,389,71,2
08/14/2020,Western Tidewater,50-59,387,21,4
08/14/2020,Crater,Missing,27,0,0
08/14/2020,Chesapeake,0-9,102,1,0
08/14/2020,Peninsula,50-59,390,24,3
08/14/2020,Cumberland Plateau,Missing,0,0,0
08/14/2020,Peninsula,60-69,280,36,4
08/14/2020,Lord Fairfax,30-39,423,13,1
08/14/2020,Virginia Beach,Missing,130,0,0
08/14/2020,Arlington,40-49,512,53,8
08/14/2020,West Piedmont,10-19,114,0,0
08/14/2020,Chickahominy,70-79,84,24,7
08/14/2020,Pittsylvania-Danville,20-29,135,0,0
08/14/2020,Loudoun,50-59,810,70,4
08/14/2020,Richmond,30-39,697,38,1
08/14/2020,Thomas Jefferson,Missing,2,0,0
08/14/2020,Rappahannock Rapidan,80+,40,18,9
08/14/2020,Lord Fairfax,Missing,2,0,0
08/14/2020,Cumberland Plateau,50-59,70,6,0
08/14/2020,Loudoun,Missing,66,0,1
08/14/2020,Southside,50-59,135,13,1
08/14/2020,Chesterfield,20-29,895,12,2
08/14/2020,Norfolk,70-79,153,40,10
08/14/2020,Alleghany,10-19,122,0,0
08/14/2020,Crater,80+,154,35,23
08/14/2020,Portsmouth,Missing,21,0,0
08/14/2020,Western Tidewater,10-19,148,0,0
08/14/2020,Chesterfield,10-19,479,2,0
08/14/2020,Southside,60-69,104,17,6
08/14/2020,Chickahominy,50-59,182,25,1
08/14/2020,Alleghany,40-49,141,3,0
08/14/2020,Prince William,50-59,1799,222,16
08/14/2020,Mount Rogers,0-9,60,1,0
08/14/2020,Eastern Shore,0-9,26,3,0
08/14/2020,Thomas Jefferson,60-69,191,32,4
08/14/2020,Pittsylvania-Danville,70-79,54,15,1
08/14/2020,Chesterfield,80+,171,37,49
08/14/2020,Richmond,0-9,133,6,0
08/14/2020,Chesapeake,80+,142,41,24
08/14/2020,Peninsula,40-49,439,16,1
08/14/2020,Henrico,0-9,154,4,0
08/14/2020,Lenowisco,80+,18,5,0
08/14/2020,Piedmont,60-69,181,26,5
08/14/2020,West Piedmont,0-9,36,1,0
08/14/2020,Rappahannock Rapidan,70-79,56,14,8
08/14/2020,Central Shenandoah,70-79,179,53,18
08/14/2020,Chesapeake,30-39,608,20,0
08/14/2020,Chickahominy,0-9,26,0,0
08/14/2020,Prince William,0-9,494,12,0
08/14/2020,Eastern Shore,50-59,288,23,5
08/14/2020,Mount Rogers,50-59,225,16,3
08/14/2020,Loudoun,10-19,767,1,0
08/14/2020,Southside,80+,88,12,13
08/14/2020,Central Virginia,80+,71,10,6
08/14/2020,Rappahannock,Missing,27,0,0
08/14/2020,Rappahannock Rapidan,30-39,394,19,1
08/14/2020,New River,50-59,74,6,0
08/14/2020,Richmond,80+,64,26,9
08/14/2020,Mount Rogers,20-29,242,0,0
08/14/2020,Eastern Shore,20-29,210,6,0
08/14/2020,Hampton,10-19,81,0,0
08/14/2020,Portsmouth,0-9,63,3,0
08/14/2020,Crater,70-79,198,46,23
08/14/2020,Chesterfield,40-49,835,34,3
08/14/2020,Alexandria,Missing,11,0,0
08/14/2020,Southside,30-39,163,4,0
08/14/2020,Prince William,Missing,185,3,0
08/14/2020,Hampton,60-69,115,11,3
08/14/2020,Fairfax,20-29,2869,100,3
08/14/2020,Thomas Jefferson,0-9,96,1,0
08/14/2020,Lenowisco,40-49,65,4,0
08/14/2020,Central Virginia,10-19,166,2,0
08/14/2020,Lenowisco,70-79,51,16,5
08/14/2020,Chesterfield,0-9,193,2,0
08/14/2020,Central Shenandoah,10-19,171,1,0
08/14/2020,Crater,0-9,51,2,0
08/14/2020,Fairfax,70-79,746,260,119
08/14/2020,Rappahannock,80+,136,48,25
08/14/2020,Alexandria,10-19,224,5,0
08/14/2020,Portsmouth,40-49,297,16,1
08/14/2020,Three Rivers,50-59,169,12,0
08/14/2020,Alleghany,Missing,3,0,0
08/14/2020,Alexandria,30-39,696,34,0
08/14/2020,Southside,Missing,1,0,0
08/14/2020,Portsmouth,60-69,217,27,8
08/14/2020,Roanoke,30-39,229,3,0
08/14/2020,Three Rivers,60-69,120,16,2
08/14/2020,Fairfax,50-59,2594,353,33
08/14/2020,Portsmouth,50-59,262,32,2
